
Standard & Poors 500 Index,Last: 4136.48,Change:  -43.28
"Date: February 3, 2023 at 11:24 PM EST",Bid: 4095.1599,Ask: 4182.2598,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Feb 17 2023,SPX230217C03925000,183.95,-66.6,218.2,220,3,0.2155,0.8998,0.001,4350,3925.00,SPX230217P03925000,8.38,-0.52,8.2,8.7,2085,0.2156,-0.1004,0.001,5574
Fri Feb 17 2023,SPXW230217C03925000,245.59,0,218.2,221.3,0,0.2183,0.8954,0.001,4087,3925.00,SPXW230217P03925000,9,-0.4,8.9,9.2,183,0.2169,-0.1048,0.001,951
Fri Feb 17 2023,SPX230217C03930000,211.02,0,211.9,216.8,0,0.2198,0.8956,0.0011,537,3930.00,SPX230217P03930000,9.5,0.25,8.6,8.9,13,0.2138,-0.1046,0.0011,2248
Fri Feb 17 2023,SPXW230217C03930000,219.17,-26.68,213.6,216.7,1,0.217,0.8911,0.0011,308,3930.00,SPXW230217P03930000,9.34,-0.36,9.3,9.6,122,0.2157,-0.1091,0.0011,323
Fri Feb 17 2023,SPX230217C03935000,243.5,2.25,207.3,211,5,0.2155,0.8912,0.0011,345,3935.00,SPX230217P03935000,9.4,-0.2,9,9.5,98,0.213,-0.109,0.0011,489
Fri Feb 17 2023,SPXW230217C03935000,240.6,-0.75,209,212.1,1,0.2157,0.8866,0.0011,197,3935.00,SPXW230217P03935000,9.74,-0.36,9.7,10,52,0.2145,-0.1136,0.0011,654
Fri Feb 17 2023,SPX230217C03940000,226.44,0,203.8,207.4,0,0.2169,0.8866,0.0011,544,3940.00,SPX230217P03940000,9.65,-0.3,9.3,9.8,77,0.2117,-0.1136,0.0011,2015
Fri Feb 17 2023,SPXW230217C03940000,243.88,7.23,204.5,207.5,5,0.2148,0.8819,0.0011,128,3940.00,SPXW230217P03940000,10.39,-0.06,10.1,10.4,169,0.2137,-0.1182,0.0011,287
Fri Feb 17 2023,SPX230217C03945000,134.44,0,198.2,201.9,0,0.2091,0.8817,0.0012,210,3945.00,SPX230217P03945000,10.7,0.35,9.8,10.2,122,0.2107,-0.1184,0.0012,591
Fri Feb 17 2023,SPXW230217C03945000,186.6,0,200,203,0,0.2133,0.877,0.0012,213,3945.00,SPXW230217P03945000,10.7,-0.15,10.6,10.9,159,0.2122,-0.1231,0.0012,479
Fri Feb 17 2023,SPX230217C03950000,195.97,-31.43,195.5,197.1,828,0.2097,0.8767,0.0012,11933,3950.00,SPX230217P03950000,10.54,-0.21,10.2,10.7,4248,0.2095,-0.1234,0.0012,18829
Fri Feb 17 2023,SPXW230217C03950000,201.1,-26.4,195.5,198.5,38,0.2122,0.872,0.0012,1111,3950.00,SPXW230217P03950000,11.33,0.03,11.1,11.4,585,0.2115,-0.1282,0.0012,2620
Fri Feb 17 2023,SPX230217C03955000,232.11,9.21,189.2,192.9,1,0.2068,0.8715,0.0013,126,3955.00,SPX230217P03955000,12.22,1.07,10.7,11.2,162,0.2084,-0.1287,0.0013,1692
Fri Feb 17 2023,SPXW230217C03955000,196.95,-25.9,191,194,1,0.2113,0.8667,0.0013,193,3955.00,SPXW230217P03955000,11.5,-0.2,11.6,11.9,86,0.2101,-0.1334,0.0013,617
Fri Feb 17 2023,SPX230217C03960000,205.28,-12.47,184.7,188.4,4,0.2063,0.8661,0.0013,498,3960.00,SPX230217P03960000,12.93,1.38,11.2,11.7,41,0.2073,-0.1341,0.0013,3076
Fri Feb 17 2023,SPXW230217C03960000,224.25,5.8,186.5,189.5,4,0.2099,0.8612,0.0013,269,3960.00,SPXW230217P03960000,12.1,-0.05,12.1,12.4,110,0.2091,-0.1389,0.0013,275
Fri Feb 17 2023,SPX230217C03965000,134.9,0,180.2,184,0,0.205,0.8605,0.0014,491,3965.00,SPX230217P03965000,12.1,0.05,11.8,12.2,109,0.206,-0.1397,0.0014,964
Fri Feb 17 2023,SPXW230217C03965000,217.01,3.11,182.1,185.1,2,0.209,0.8556,0.0014,286,3965.00,SPXW230217P03965000,14,1.4,12.6,13,90,0.208,-0.1446,0.0014,211
Fri Feb 17 2023,SPX230217C03970000,177.89,-30.76,175.8,179.6,14,0.2041,0.8546,0.0014,384,3970.00,SPX230217P03970000,12.6,0.15,12.3,12.7,131,0.2048,-0.1456,0.0014,2870
Fri Feb 17 2023,SPXW230217C03970000,190.73,-18.72,177.7,180.7,4,0.2077,0.8496,0.0014,966,3970.00,SPXW230217P03970000,14.7,1.6,13.2,13.5,75,0.2068,-0.1505,0.0014,398
Fri Feb 17 2023,SPX230217C03975000,178.8,-25.4,173.1,175,3,0.2041,0.8485,0.0014,4114,3975.00,SPX230217P03975000,13.3,0.3,12.9,13.4,1099,0.2041,-0.1517,0.0014,5438
Fri Feb 17 2023,SPXW230217C03975000,179.6,-25.3,173.3,176.3,4,0.2068,0.8435,0.0014,1585,3975.00,SPXW230217P03975000,16.51,2.91,13.8,14.2,95,0.2057,-0.1566,0.0014,922
Fri Feb 17 2023,SPX230217C03980000,169.02,-30.68,167,172.1,3,0.2034,0.8421,0.0015,534,3980.00,SPX230217P03980000,13.9,0.35,13.5,14,101,0.2029,-0.158,0.0015,740
Fri Feb 17 2023,SPXW230217C03980000,207.51,0,169,171.9,0,0.2055,0.8371,0.0015,256,3980.00,SPXW230217P03980000,14.5,0.35,14.4,14.8,91,0.2044,-0.163,0.0015,715
Fri Feb 17 2023,SPX230217C03985000,200.21,5.01,162.7,166.6,10,0.2008,0.8356,0.0015,518,3985.00,SPX230217P03985000,14.5,0.5,14.1,14.6,73,0.2019,-0.1646,0.0015,606
Fri Feb 17 2023,SPXW230217C03985000,177.35,0,164.6,167.6,0,0.2043,0.8305,0.0015,255,3985.00,SPXW230217P03985000,14.9,0.25,15.1,15.5,80,0.2036,-0.1696,0.0015,372
Fri Feb 17 2023,SPX230217C03990000,186,-4.8,158.4,162.3,1,0.2001,0.8287,0.0016,496,3990.00,SPX230217P03990000,14.3,-0.35,14.8,15.5,292,0.2007,-0.1715,0.0016,790
Fri Feb 17 2023,SPXW230217C03990000,200.26,8.71,160.3,163.3,22,0.2032,0.8237,0.0016,1036,3990.00,SPXW230217P03990000,16.78,1.53,15.8,16.1,129,0.2025,-0.1764,0.0016,623
Fri Feb 17 2023,SPX230217C03995000,186.87,0,154.1,158,0,0.1992,0.8216,0.0016,241,3995.00,SPX230217P03995000,15.39,0.19,15.5,16,13,0.1994,-0.1785,0.0016,454
Fri Feb 17 2023,SPXW230217C03995000,192.11,4.91,156.1,159,1,0.202,0.8166,0.0016,371,3995.00,SPXW230217P03995000,16.7,0.85,16.5,16.9,172,0.2014,-0.1835,0.0016,257
Fri Feb 17 2023,SPX230217C04000000,157.4,-24.75,151.6,153.3,2151,0.1987,0.8143,0.0017,83771,4000.00,SPX230217P04000000,16.5,0.7,16.3,16.8,3966,0.1986,-0.1859,0.0017,81454
Fri Feb 17 2023,SPXW230217C04000000,155.7,-27.15,151.9,154.7,15,0.2011,0.8093,0.0017,1406,4000.00,SPXW230217P04000000,17.45,1,17.3,17.6,700,0.2005,-0.1908,0.0017,2848
Fri Feb 17 2023,SPX230217C04005000,106.96,0,145.6,149.6,0,0.197,0.8067,0.0017,354,4005.00,SPX230217P04005000,16.9,0.45,17,17.5,99,0.1968,-0.1935,0.0017,842
Fri Feb 17 2023,SPXW230217C04005000,175.96,0,147.7,150.5,0,0.1996,0.8017,0.0017,311,4005.00,SPXW230217P04005000,17.8,0.65,18.1,18.4,152,0.1993,-0.1984,0.0017,460
Fri Feb 17 2023,SPX230217C04010000,148.27,-25.18,136.1,151.8,7,0.1933,0.7988,0.0018,1861,4010.00,SPX230217P04010000,17.74,0.59,17.9,18.3,140,0.1957,-0.2014,0.0018,310
Fri Feb 17 2023,SPXW230217C04010000,140.1,-34.15,143.5,146.3,7,0.1988,0.7938,0.0018,405,4010.00,SPXW230217P04010000,19.47,1.67,18.9,19.3,403,0.1981,-0.2063,0.0018,523
Fri Feb 17 2023,SPX230217C04015000,178.51,9.46,132.1,148,1,0.1925,0.7907,0.0018,906,4015.00,SPX230217P04015000,19.25,1.4,18.8,19.1,3,0.195,-0.2095,0.0018,764
Fri Feb 17 2023,SPXW230217C04015000,145.73,-24.17,139.4,142.2,8,0.1975,0.7857,0.0018,491,4015.00,SPXW230217P04015000,20.1,1.65,19.7,20.1,38,0.197,-0.2144,0.0018,992
Fri Feb 17 2023,SPX230217C04020000,143.11,-21.74,133.1,137.2,2,0.1944,0.7822,0.0019,1328,4020.00,SPX230217P04020000,21.07,2.57,19.6,20,21,0.1938,-0.2179,0.0019,1161
Fri Feb 17 2023,SPXW230217C04020000,139.47,-26.18,135.3,138.1,6,0.1964,0.7774,0.0019,562,4020.00,SPXW230217P04020000,21.22,2.02,20.6,21,96,0.196,-0.2228,0.0019,776
Fri Feb 17 2023,SPX230217C04025000,143.34,-17.31,123.8,139.8,2,0.1905,0.7736,0.002,6688,4025.00,SPX230217P04025000,20.68,1.48,20.5,20.9,1578,0.1927,-0.2266,0.002,4109
Fri Feb 17 2023,SPXW230217C04025000,126.57,-34.83,131.2,134,24,0.1954,0.7687,0.0019,2037,4025.00,SPXW230217P04025000,21.3,1.35,21.6,22,160,0.195,-0.2314,0.0019,640
Fri Feb 17 2023,SPX230217C04030000,123.86,-32.69,119.8,135.2,2,0.1897,0.7646,0.002,1100,4030.00,SPX230217P04030000,25.07,5.02,21.5,21.9,157,0.1917,-0.2356,0.002,1048
Fri Feb 17 2023,SPXW230217C04030000,126.87,-30.33,127.2,130,29,0.1944,0.7598,0.002,496,4030.00,SPXW230217P04030000,22.6,1.85,22.6,23,254,0.1941,-0.2403,0.002,650
Fri Feb 17 2023,SPX230217C04035000,163.2,0,121.1,125.1,0,0.1925,0.7553,0.002,692,4035.00,SPX230217P04035000,24.02,3.17,22.5,22.9,103,0.1908,-0.2449,0.002,222
Fri Feb 17 2023,SPXW230217C04035000,126.62,-26.53,123.3,126,12,0.1933,0.7506,0.002,323,4035.00,SPXW230217P04035000,24.14,2.54,23.6,24,74,0.193,-0.2495,0.002,416
Fri Feb 17 2023,SPX230217C04040000,124.1,-24.15,117.2,121.2,15,0.1908,0.7457,0.0021,1515,4040.00,SPX230217P04040000,24.1,2.4,23.5,24,32,0.1897,-0.2545,0.0021,412
Fri Feb 17 2023,SPXW230217C04040000,122.84,-26.21,119.4,122.1,17,0.1922,0.7411,0.0021,495,4040.00,SPXW230217P04040000,24.09,1.59,24.7,25.1,669,0.1921,-0.259,0.0021,305
Fri Feb 17 2023,SPX230217C04045000,147.81,3.76,113.3,117.4,2,0.1904,0.7359,0.0022,621,4045.00,SPX230217P04045000,25.08,2.43,24.6,25.3,263,0.1891,-0.2643,0.0022,173
Fri Feb 17 2023,SPXW230217C04045000,115.27,-29.73,115.5,118.2,13,0.1911,0.7314,0.0021,480,4045.00,SPXW230217P04045000,27.91,4.56,25.8,26.2,39,0.1911,-0.2687,0.0021,344
Fri Feb 17 2023,SPX230217C04050000,112.33,-27.47,111.4,113.1,17,0.1879,0.7257,0.0022,14751,4050.00,SPX230217P04050000,26.1,2.2,25.7,26.5,1919,0.1881,-0.2745,0.0022,17133
Fri Feb 17 2023,SPXW230217C04050000,117.5,-23.4,111.7,114.4,78,0.1902,0.7214,0.0022,2515,4050.00,SPXW230217P04050000,27.28,2.88,26.9,27.4,1172,0.1903,-0.2788,0.0022,1711
Fri Feb 17 2023,SPX230217C04055000,108.48,-27.62,107.6,109.3,3,0.1869,0.7153,0.0023,645,4055.00,SPX230217P04055000,27.6,2.65,26.9,27.9,166,0.1872,-0.2849,0.0023,747
Fri Feb 17 2023,SPXW230217C04055000,107.47,-29.43,107.9,110.6,19,0.1892,0.7111,0.0022,463,4055.00,SPXW230217P04055000,30.3,4.9,28.2,28.6,148,0.1892,-0.289,0.0022,527
Fri Feb 17 2023,SPX230217C04060000,107.24,-24.61,103.9,105.6,2,0.1863,0.7046,0.0023,2636,4060.00,SPX230217P04060000,28.67,2.82,28.2,29.1,307,0.1862,-0.2956,0.0023,621
Fri Feb 17 2023,SPXW230217C04060000,107.58,-25.37,104.2,106.8,9,0.1882,0.7005,0.0023,477,4060.00,SPXW230217P04060000,29.5,3.15,29.4,29.9,278,0.1882,-0.2996,0.0023,285
Fri Feb 17 2023,SPX230217C04065000,104.97,-23.03,100.2,101.9,5,0.1853,0.6936,0.0024,853,4065.00,SPX230217P04065000,31.1,4.15,29.5,30.4,353,0.1853,-0.3066,0.0024,330
Fri Feb 17 2023,SPXW230217C04065000,106.1,-22.85,100.6,103.2,2,0.1871,0.6896,0.0023,597,4065.00,SPXW230217P04065000,31.5,4.1,30.7,31.2,193,0.1872,-0.3105,0.0023,450
Fri Feb 17 2023,SPX230217C04070000,99.94,-24.21,96.6,98.3,2,0.1841,0.6823,0.0024,973,4070.00,SPX230217P04070000,30.06,2.01,30.9,31.8,133,0.1843,-0.3179,0.0024,930
Fri Feb 17 2023,SPXW230217C04070000,100.97,-24.08,98.2,99.1,30,0.187,0.6785,0.0024,622,4070.00,SPXW230217P04070000,32.42,3.82,32.1,32.6,235,0.1862,-0.3216,0.0024,369
Fri Feb 17 2023,SPX230217C04075000,92.43,-27.57,93,94.7,16,0.1832,0.6707,0.0025,5939,4075.00,SPX230217P04075000,31.4,2.25,32.3,33.3,2550,0.1835,-0.3295,0.0025,2528
Fri Feb 17 2023,SPXW230217C04075000,94.56,-26.69,94.6,95.5,63,0.1859,0.6671,0.0024,1274,4075.00,SPXW230217P04075000,34,4.25,33.6,34,2149,0.1856,-0.333,0.0024,492
Fri Feb 17 2023,SPX230217C04080000,114.44,-1.76,89.5,91.2,5,0.1823,0.6588,0.0025,787,4080.00,SPX230217P04080000,36.6,6.15,33.7,34.7,107,0.1826,-0.3414,0.0025,218
Fri Feb 17 2023,SPXW230217C04080000,90.6,-26.95,91.2,92.1,25,0.185,0.6555,0.0025,1050,4080.00,SPXW230217P04080000,34.74,3.84,35,35.5,253,0.1845,-0.3446,0.0025,305
Fri Feb 17 2023,SPX230217C04085000,110.64,-1.76,86.1,87.8,2,0.1815,0.6467,0.0026,958,4085.00,SPX230217P04085000,35.7,4.6,35.3,36.3,278,0.1817,-0.3535,0.0026,214
Fri Feb 17 2023,SPXW230217C04085000,87.3,-26.55,87.8,88.7,33,0.1839,0.6436,0.0025,1002,4085.00,SPXW230217P04085000,38.35,6.15,36.6,37.1,664,0.1836,-0.3566,0.0025,188
Fri Feb 17 2023,SPX230217C04090000,114.9,0,82.7,84.4,0,0.1806,0.6343,0.0026,555,4090.00,SPX230217P04090000,39.8,6.8,36.9,37.9,650,0.1808,-0.3659,0.0026,421
Fri Feb 17 2023,SPXW230217C04090000,86.5,-23.6,84.4,85.3,44,0.183,0.6314,0.0026,706,4090.00,SPXW230217P04090000,40.99,7.54,38.3,38.7,158,0.1827,-0.3687,0.0025,581
Fri Feb 17 2023,SPX230217C04095000,117.82,0,79.4,81,0,0.1796,0.6216,0.0026,705,4095.00,SPX230217P04095000,39.5,5.2,38.6,39.6,510,0.1799,-0.3786,0.0026,159
Fri Feb 17 2023,SPXW230217C04095000,86.6,-19.85,81.1,81.9,135,0.1825,0.619,0.0026,1376,4095.00,SPXW230217P04095000,42,7.2,39.9,40.4,123,0.1818,-0.3811,0.0026,324
Fri Feb 17 2023,SPX230217C04100000,80.3,-21.4,76.2,77.8,252,0.1788,0.6087,0.0027,23524,4100.00,SPX230217P04100000,40.16,4.91,40.3,41.4,7083,0.1792,-0.3915,0.0027,9003
Fri Feb 17 2023,SPXW230217C04100000,79.6,-23.3,77.8,78.7,283,0.1815,0.6064,0.0026,4905,4100.00,SPXW230217P04100000,41.97,5.77,41.7,42.1,578,0.181,-0.3938,0.0026,1607
Fri Feb 17 2023,SPX230217C04105000,80.86,-17.14,73,74.6,4,0.178,0.5956,0.0027,706,4105.00,SPX230217P04105000,41.8,4.55,42.1,43.2,25,0.1782,-0.4046,0.0027,43
Fri Feb 17 2023,SPXW230217C04105000,77.7,-21.65,74.6,75.2,80,0.1806,0.5935,0.0026,592,4105.00,SPXW230217P04105000,43.38,5.78,43.5,43.9,117,0.1803,-0.4066,0.0026,164
Fri Feb 17 2023,SPX230217C04110000,71.7,-23.05,69.9,71.5,10,0.1771,0.5823,0.0027,2265,4110.00,SPX230217P04110000,45.5,7.25,43.9,45,15,0.1773,-0.4179,0.0027,111
Fri Feb 17 2023,SPXW230217C04110000,75.5,-20.3,71.6,72.1,74,0.1799,0.5804,0.0027,555,4110.00,SPXW230217P04110000,44.23,6.65,45.3,45.8,109,0.1793,-0.4197,0.0027,249
Fri Feb 17 2023,SPX230217C04115000,76.32,-14.73,66.8,68.4,2,0.1763,0.5687,0.0028,1095,4115.00,SPX230217P04115000,46.2,6.4,45.9,46.5,13,0.1763,-0.4315,0.0028,220
Fri Feb 17 2023,SPXW230217C04115000,73.1,-19.3,68.5,69,25,0.1789,0.5672,0.0027,330,4115.00,SPXW230217P04115000,47.73,7.03,47.3,47.8,66,0.1786,-0.433,0.0027,261
Fri Feb 17 2023,SPX230217C04120000,66.48,-21.37,63.9,65.4,30,0.1755,0.555,0.0028,1701,4120.00,SPX230217P04120000,50.9,9.45,47.9,48.5,93,0.1754,-0.4452,0.0028,782
Fri Feb 17 2023,SPXW230217C04120000,64.6,-24.5,65.5,66,140,0.1782,0.5537,0.0027,528,4120.00,SPXW230217P04120000,48.82,6.37,49.3,49.8,356,0.1778,-0.4464,0.0027,738
Fri Feb 17 2023,SPX230217C04125000,61.09,-23.36,61,62.5,1724,0.1748,0.541,0.0028,3577,4125.00,SPX230217P04125000,50.5,7.4,50,50.6,527,0.1748,-0.4591,0.0028,1131
Fri Feb 17 2023,SPXW230217C04125000,64,-21.9,62.6,63.1,219,0.177,0.5401,0.0028,2029,4125.00,SPXW230217P04125000,49.23,5.13,51.4,51.9,407,0.1769,-0.46,0.0028,456
Fri Feb 17 2023,SPX230217C04130000,58.44,-22.71,58.2,59.7,43,0.174,0.527,0.0028,1303,4130.00,SPX230217P04130000,54.83,9.93,52.1,52.7,164,0.174,-0.4732,0.0028,398
Fri Feb 17 2023,SPXW230217C04130000,62.2,-20.45,59.8,60.3,59,0.1764,0.5264,0.0028,1264,4130.00,SPXW230217P04130000,56.97,11.12,53.5,54.1,216,0.1763,-0.4738,0.0028,248
Fri Feb 17 2023,SPX230217C04135000,55.86,-22.14,55.6,56.3,495,0.1733,0.5128,0.0029,1080,4135.00,SPX230217P04135000,54.53,7.88,54.4,55,122,0.1733,-0.4874,0.0029,655
Fri Feb 17 2023,SPXW230217C04135000,57.47,-21.78,57,57.5,129,0.1755,0.5125,0.0028,552,4135.00,SPXW230217P04135000,56.53,8.88,55.8,56.3,605,0.1755,-0.4877,0.0028,235
Fri Feb 17 2023,SPX230217C04140000,53.02,-22.18,52.9,53.6,131,0.1722,0.4985,0.0029,1904,4140.00,SPX230217P04140000,57.6,9.05,56.7,57.9,472,0.1727,-0.5017,0.0029,381
Fri Feb 17 2023,SPXW230217C04140000,55.57,-20.58,54.4,54.9,148,0.1749,0.4985,0.0028,1192,4140.00,SPXW230217P04140000,58.33,8.68,58.1,58.6,224,0.1748,-0.5017,0.0028,146
Fri Feb 17 2023,SPX230217C04145000,51.9,-20.6,50.3,51,62,0.1715,0.4841,0.0029,646,4145.00,SPX230217P04145000,57.5,7,59.1,60.3,54,0.1721,-0.5161,0.0029,38
Fri Feb 17 2023,SPXW230217C04145000,52.92,-20.38,51.8,52.3,363,0.1741,0.4844,0.0028,763,4145.00,SPXW230217P04145000,60.83,9.33,60.5,61,271,0.1741,-0.5158,0.0028,369
Fri Feb 17 2023,SPX230217C04150000,50.52,-18.83,47.8,48.5,4197,0.1709,0.4696,0.0029,16554,4150.00,SPX230217P04150000,60.34,7.64,61.4,62.9,2639,0.1715,-0.5306,0.0029,4472
Fri Feb 17 2023,SPXW230217C04150000,50.4,-19.8,49.2,49.8,290,0.1735,0.4702,0.0028,1825,4150.00,SPXW230217P04150000,63.89,10.34,63,63.5,471,0.1734,-0.5299,0.0028,407
Fri Feb 17 2023,SPX230217C04155000,47.63,-18.97,45.4,46.1,23,0.1703,0.4551,0.0029,400,4155.00,SPX230217P04155000,68.9,14.25,64,65.5,10,0.1707,-0.5451,0.0029,52
Fri Feb 17 2023,SPXW230217C04155000,47,-20.2,46.8,47.3,71,0.173,0.456,0.0028,420,4155.00,SPXW230217P04155000,65.7,10,65.5,66.1,248,0.1728,-0.5441,0.0028,243
Fri Feb 17 2023,SPX230217C04160000,43,-20.35,43.1,44.2,46,0.17,0.4406,0.0029,1974,4160.00,SPX230217P04160000,68.97,12.22,66.6,68.2,27,0.1702,-0.5596,0.0029,37
Fri Feb 17 2023,SPXW230217C04160000,47.5,-16.9,44.5,44.9,116,0.1723,0.4418,0.0028,391,4160.00,SPXW230217P04160000,67.9,10.1,68.1,68.7,339,0.1723,-0.5583,0.0028,275
Fri Feb 17 2023,SPX230217C04165000,45.4,-15.05,40.8,41.9,64,0.1694,0.4261,0.0029,831,4165.00,SPX230217P04165000,72.8,13.75,69.3,70.9,25,0.1696,-0.5741,0.0029,1092
Fri Feb 17 2023,SPXW230217C04165000,41.9,-19.7,42.2,42.7,87,0.1717,0.4276,0.0028,453,4165.00,SPXW230217P04165000,70.9,10.85,70.9,71.4,230,0.1715,-0.5726,0.0028,201
Fri Feb 17 2023,SPX230217C04170000,38.85,-19.45,38.6,39.7,511,0.1688,0.4116,0.0029,1699,4170.00,SPX230217P04170000,70.68,9.38,72.1,73.7,117,0.169,-0.5886,0.0029,628
Fri Feb 17 2023,SPXW230217C04170000,41,-18,40,40.5,374,0.1711,0.4134,0.0028,608,4170.00,SPXW230217P04170000,73.17,10.87,73.7,74.2,213,0.1708,-0.5868,0.0028,92
Fri Feb 17 2023,SPX230217C04175000,39.3,-16.1,36.5,37.6,418,0.1683,0.3971,0.0028,11270,4175.00,SPX230217P04175000,78.95,15.5,75,76.6,325,0.1686,-0.6031,0.0028,2366
Fri Feb 17 2023,SPXW230217C04175000,37.69,-18.71,37.9,38.3,279,0.1705,0.3992,0.0028,1845,4175.00,SPXW230217P04175000,77,12.25,76.5,77.4,74,0.1704,-0.6009,0.0028,76
Fri Feb 17 2023,SPX230217C04180000,35.71,-17.14,34.5,35.6,73,0.1679,0.3828,0.0028,1004,4180.00,SPX230217P04180000,70.77,3.82,77.9,79.6,74,0.1679,-0.6174,0.0028,108
Fri Feb 17 2023,SPXW230217C04180000,36.1,-17.75,35.8,36.3,101,0.17,0.3851,0.0028,569,4180.00,SPXW230217P04180000,79.9,12.65,79.5,80.3,76,0.1698,-0.615,0.0028,95
Fri Feb 17 2023,SPX230217C04185000,32.97,-17.68,32.6,33.6,138,0.1673,0.3685,0.0028,1912,4185.00,SPX230217P04185000,80,11.3,81,82.6,63,0.1676,-0.6317,0.0028,357
Fri Feb 17 2023,SPXW230217C04185000,33.8,-16.75,33.8,34.3,96,0.1694,0.3711,0.0028,826,4185.00,SPXW230217P04185000,79.4,9.7,82.5,83.4,43,0.1692,-0.629,0.0028,54
Fri Feb 17 2023,SPX230217C04190000,31.2,-17,30.7,31.7,63,0.1668,0.3543,0.0028,1973,4190.00,SPX230217P04190000,92.77,21.87,84.1,85.7,46,0.1671,-0.6458,0.0028,811
Fri Feb 17 2023,SPXW230217C04190000,31.75,-17.2,32,32.4,123,0.1688,0.3572,0.0027,479,4190.00,SPXW230217P04190000,84.8,12.45,85.5,86.4,63,0.1687,-0.6429,0.0027,72
Fri Feb 17 2023,SPX230217C04195000,31.24,-14.71,28.9,29.9,483,0.1663,0.3403,0.0027,2250,4195.00,SPX230217P04195000,69.02,-5.98,87.2,88.9,57,0.1663,-0.6599,0.0027,184
Fri Feb 17 2023,SPXW230217C04195000,30.4,-16.25,30.1,30.5,73,0.1684,0.3434,0.0027,452,4195.00,SPXW230217P04195000,86.7,11.6,88.7,89.6,10,0.168,-0.6567,0.0027,62
Fri Feb 17 2023,SPX230217C04200000,28.4,-15,27.2,28.2,2560,0.1658,0.3265,0.0027,12029,4200.00,SPX230217P04200000,89.1,12.35,90.5,92.2,155,0.166,-0.6737,0.0027,2154
Fri Feb 17 2023,SPXW230217C04200000,28.3,-16.05,28.4,28.8,657,0.1677,0.3298,0.0027,2058,4200.00,SPXW230217P04200000,91.83,14.03,91.9,92.8,168,0.1674,-0.6703,0.0027,186
Fri Feb 17 2023,SPX230217C04205000,25.7,-16.05,25.5,26.5,21,0.1652,0.3128,0.0027,2709,4205.00,SPX230217P04205000,90.2,10.65,93.8,95.5,2,0.1655,-0.6874,0.0027,27
Fri Feb 17 2023,SPXW230217C04205000,30.19,-12.06,26.7,27.1,214,0.1672,0.3164,0.0026,515,4205.00,SPXW230217P04205000,97.8,17.15,95.3,96.1,22,0.1673,-0.6838,0.0026,32
Fri Feb 17 2023,SPX230217C04210000,28.02,-11.63,24,24.5,70,0.1646,0.2993,0.0026,2720,4210.00,SPX230217P04210000,101.62,20.02,97.2,98.9,4,0.165,-0.7009,0.0026,70
Fri Feb 17 2023,SPXW230217C04210000,25.99,-14.16,25.1,25.5,279,0.1668,0.3031,0.0026,760,4210.00,SPXW230217P04210000,102.47,18.87,97.7,100.4,334,0.1671,-0.697,0.0026,80
Fri Feb 17 2023,SPX230217C04215000,21.81,-15.24,22.5,23,158,0.1642,0.2861,0.0026,753,4215.00,SPX230217P04215000,76.12,-9.28,100.7,102.4,2,0.1645,-0.7141,0.0026,1
Fri Feb 17 2023,SPXW230217C04215000,24.49,-13.61,23.6,24,220,0.1665,0.2901,0.0025,440,4215.00,SPXW230217P04215000,80.8,0,101.1,103.9,0,0.1664,-0.7101,0.0025,23
Fri Feb 17 2023,SPX230217C04220000,22.23,-12.92,21,21.5,166,0.1636,0.273,0.0025,1372,4220.00,SPX230217P04220000,78.92,0,104.2,105.9,0,0.1643,-0.7272,0.0025,17
Fri Feb 17 2023,SPXW230217C04220000,22.6,-13.5,22.1,22.5,698,0.166,0.2772,0.0025,526,4220.00,SPXW230217P04220000,106.6,17.1,104.6,107.4,15,0.1659,-0.7229,0.0025,47
Fri Feb 17 2023,SPX230217C04225000,20.74,-12.51,19.7,20.2,687,0.163,0.2602,0.0025,12000,4225.00,SPX230217P04225000,112.24,20.69,107.8,109.5,6,0.1637,-0.7399,0.0025,410
Fri Feb 17 2023,SPXW230217C04225000,21.1,-13.15,20.7,21.1,488,0.1656,0.2646,0.0024,1147,4225.00,SPXW230217P04225000,88.2,-4.45,108.2,111,6,0.1654,-0.7355,0.0024,83
Fri Feb 17 2023,SPX230217C04230000,19.13,-11.72,18.4,18.9,209,0.1627,0.2478,0.0024,1125,4230.00,SPX230217P04230000,180.9,0,111.5,113.2,0,0.1632,-0.7524,0.0024,32
Fri Feb 17 2023,SPXW230217C04230000,21.6,-10.85,19.4,19.8,290,0.1649,0.2523,0.0024,754,4230.00,SPXW230217P04230000,87.5,-8.25,111.9,114.7,24,0.1652,-0.7478,0.0024,53
Fri Feb 17 2023,SPX230217C04235000,18.66,-10.99,17.1,17.6,7,0.1625,0.2355,0.0024,1695,4235.00,SPX230217P04235000,114.51,16.36,115,119.4,1,0.1611,-0.7647,0.0024,1
Fri Feb 17 2023,SPXW230217C04235000,20.16,-10.44,18.1,18.5,47,0.1648,0.2403,0.0023,604,4235.00,SPXW230217P04235000,115.66,16.71,115.6,118.4,2,0.1647,-0.7598,0.0023,23
